wormbase_id,phenotype,count
WBGene00000083,WBPhenotype:0000643,2
WBGene00000083,WBPhenotype:0000948,1
WBGene00000083,WBPhenotype:0000164,1
WBGene00000083,WBPhenotype:0001726,5
WBGene00000083,WBPhenotype:0000402,1
WBGene00000084,WBPhenotype:0000651,1
WBGene00000084,WBPhenotype:0001793,1
WBGene00000084,WBPhenotype:0000650,1
WBGene00000084,WBPhenotype:0000643,1
WBGene00000084,WBPhenotype:0001645,1
WBGene00000084,WBPhenotype:0000205,2
WBGene00000085,WBPhenotype:0000651,2
WBGene00000085,WBPhenotype:0000996,1
WBGene00000085,WBPhenotype:0001476,1
WBGene00000085,WBPhenotype:0001793,1
WBGene00000085,WBPhenotype:0000625,1
WBGene00000085,WBPhenotype:0000650,1
WBGene00000085,WBPhenotype:0000204,1
WBGene00000085,WBPhenotype:0000205,1
WBGene00000085,WBPhenotype:0001645,2
WBGene00000085,WBPhenotype:0001236,1
WBGene00000086,WBPhenotype:0000996,3
WBGene00000086,WBPhenotype:0000204,3
WBGene00000086,WBPhenotype:0000650,1
WBGene00000086,WBPhenotype:0001793,1
WBGene00000086,WBPhenotype:0000651,1
WBGene00000086,WBPhenotype:0000061,1
WBGene00000086,WBPhenotype:0000676,1
WBGene00000086,WBPhenotype:0001645,3
WBGene00000086,WBPhenotype:0000017,2
WBGene00000086,WBPhenotype:0000205,1
WBGene00000088,WBPhenotype:0001183,3
WBGene00000088,WBPhenotype:0001793,1
WBGene00000088,WBPhenotype:0002378,2
WBGene00000088,WBPhenotype:0000651,1
WBGene00000088,WBPhenotype:0001645,5
WBGene00000088,WBPhenotype:0000650,1
WBGene00000088,WBPhenotype:0000061,1
WBGene00000088,WBPhenotype:0000691,1
WBGene00000088,WBPhenotype:0000961,2
WBGene00000088,WBPhenotype:0002188,1
WBGene00000088,WBPhenotype:0001236,1
WBGene00000088,WBPhenotype:0000059,1
WBGene00000088,WBPhenotype:0000050,3
WBGene00000088,WBPhenotype:0000031,3
WBGene00000088,WBPhenotype:0000135,1
WBGene00000088,WBPhenotype:0000643,1
WBGene00000088,WBPhenotype:0000154,1
WBGene00000088,WBPhenotype:0000402,2
WBGene00000088,WBPhenotype:0002159,1
WBGene00000088,WBPhenotype:0000205,1
WBGene00000088,WBPhenotype:0001675,1
WBGene00000089,WBPhenotype:0000646,1
WBGene00000089,WBPhenotype:0000651,1
WBGene00000089,WBPhenotype:0000650,1
WBGene00000089,WBPhenotype:0001793,1
WBGene00000089,WBPhenotype:0000006,1
WBGene00000089,WBPhenotype:0000205,1
WBGene00000089,WBPhenotype:0000643,1
WBGene00000089,WBPhenotype:0000059,2
WBGene00000089,WBPhenotype:0000697,1
WBGene00000089,WBPhenotype:0000154,1
WBGene00000090,WBPhenotype:0001817,2
WBGene00000090,WBPhenotype:0000964,1
WBGene00000090,WBPhenotype:0001654,1
WBGene00000090,WBPhenotype:0000671,1
WBGene00000090,WBPhenotype:0000061,10
WBGene00000090,WBPhenotype:0000576,2
WBGene00000090,WBPhenotype:0001645,1
WBGene00000090,WBPhenotype:0000295,1
WBGene00000090,WBPhenotype:0001999,1
WBGene00000090,WBPhenotype:0001655,1
WBGene00000090,WBPhenotype:0000806,1
WBGene00000090,WBPhenotype:0000640,2
WBGene00000090,WBPhenotype:0000461,1
WBGene00000090,WBPhenotype:0000039,2
WBGene00000090,WBPhenotype:0004016,1
WBGene00000090,WBPhenotype:0000012,4
WBGene00000090,WBPhenotype:0001014,1
WBGene00000090,WBPhenotype:0001258,1
WBGene00000090,WBPhenotype:0001739,2
WBGene00000090,WBPhenotype:0000016,1
WBGene00000090,WBPhenotype:0000481,1
WBGene00000090,WBPhenotype:0002256,1
WBGene00000090,WBPhenotype:0001961,1
WBGene00000090,WBPhenotype:0002421,1
WBGene00000090,WBPhenotype:0000643,2
WBGene00000090,WBPhenotype:0000679,1
WBGene00000090,WBPhenotype:0001282,1
WBGene00000090,WBPhenotype:0000420,1
WBGene00000090,WBPhenotype:0000147,1
WBGene00000090,WBPhenotype:0000308,1
WBGene00000090,WBPhenotype:0001184,1
WBGene00000090,WBPhenotype:0000436,1
WBGene00000090,WBPhenotype:0001236,5
WBGene00000090,WBPhenotype:0001753,1
WBGene00000090,WBPhenotype:0000120,2
WBGene00000090,WBPhenotype:0001405,2
WBGene00000091,WBPhenotype:0000043,1
WBGene00000091,WBPhenotype:0001481,1
WBGene00000091,WBPhenotype:0001384,1
WBGene00000091,WBPhenotype:0000061,1
WBGene00000092,WBPhenotype:0000688,1
WBGene00000092,WBPhenotype:0000062,1
WBGene00000092,WBPhenotype:0000729,1
WBGene00000092,WBPhenotype:0000050,1
WBGene00000093,WBPhenotype:0002460,1
WBGene00000094,WBPhenotype:0000050,1
WBGene00000095,WBPhenotype:0002261,2
WBGene00000095,WBPhenotype:0000054,1
WBGene00000095,WBPhenotype:0000055,1
WBGene00000095,WBPhenotype:0001331,1
WBGene00000095,WBPhenotype:0001278,2
WBGene00000095,WBPhenotype:0000137,1
WBGene00000095,WBPhenotype:0000062,1
WBGene00000095,WBPhenotype:0000848,1
WBGene00000095,WBPhenotype:0000643,1
WBGene00000095,WBPhenotype:0000031,1
WBGene00000095,WBPhenotype:0001236,2
WBGene00000095,WBPhenotype:0001180,1
WBGene00000095,WBPhenotype:0000646,1
WBGene00000095,WBPhenotype:0001989,1
WBGene00000095,WBPhenotype:0001171,2
WBGene00000095,WBPhenotype:0000583,1
WBGene00000095,WBPhenotype:0000134,1
WBGene00000096,WBPhenotype:0001331,1
WBGene00000096,WBPhenotype:0000625,1
WBGene00000096,WBPhenotype:0002261,2
WBGene00000096,WBPhenotype:0000061,1
WBGene00000096,WBPhenotype:0001510,1
WBGene00000096,WBPhenotype:0000073,1
WBGene00000096,WBPhenotype:0000070,1
WBGene00000097,WBPhenotype:0001865,1
WBGene00000097,WBPhenotype:0001236,3
WBGene00000097,WBPhenotype:0001379,1
WBGene00000097,WBPhenotype:0002218,2
WBGene00000097,WBPhenotype:0001918,1
WBGene00000097,WBPhenotype:0002244,1
WBGene00000097,WBPhenotype:0001171,3
WBGene00000097,WBPhenotype:0002082,1
WBGene00000097,WBPhenotype:0001405,3
WBGene00000097,WBPhenotype:0000644,2
WBGene00000097,WBPhenotype:0001937,1
WBGene00000098,WBPhenotype:0000052,1
WBGene00000098,WBPhenotype:0000062,2
WBGene00000098,WBPhenotype:0000050,11
WBGene00000098,WBPhenotype:0000645,1
WBGene00000098,WBPhenotype:0000688,4
WBGene00000098,WBPhenotype:0001260,1
WBGene00000098,WBPhenotype:0001810,1
WBGene00000098,WBPhenotype:0000867,1
WBGene00000098,WBPhenotype:0001123,2
WBGene00000098,WBPhenotype:0001875,3
WBGene00000098,WBPhenotype:0001302,1
WBGene00000098,WBPhenotype:0000628,6
WBGene00000098,WBPhenotype:0001027,3
WBGene00000098,WBPhenotype:0000183,1
WBGene00000098,WBPhenotype:0001584,2
WBGene00000098,WBPhenotype:0001588,4
WBGene00000098,WBPhenotype:0001903,3
WBGene00000098,WBPhenotype:0001743,1
WBGene00000098,WBPhenotype:0001138,1
WBGene00000098,WBPhenotype:0001106,2
WBGene00000098,WBPhenotype:0001155,1
WBGene00000098,WBPhenotype:0001882,4
WBGene00000098,WBPhenotype:0001952,1
WBGene00000098,WBPhenotype:0001348,3
WBGene00000098,WBPhenotype:0001362,4
WBGene00000098,WBPhenotype:0001972,1
WBGene00000098,WBPhenotype:0000773,3
WBGene00000098,WBPhenotype:0000759,2
WBGene00000098,WBPhenotype:0001867,1
WBGene00000098,WBPhenotype:0001589,1
WBGene00000098,WBPhenotype:0000436,5
WBGene00000098,WBPhenotype:0001940,1
WBGene00000098,WBPhenotype:0001142,1
WBGene00000098,WBPhenotype:0001895,1
WBGene00000098,WBPhenotype:0001567,1
WBGene00000098,WBPhenotype:0001980,1
WBGene00000098,WBPhenotype:0001028,1
WBGene00000098,WBPhenotype:0001174,1
WBGene00000098,WBPhenotype:0001143,1
WBGene00000098,WBPhenotype:0001105,1
WBGene00000098,WBPhenotype:0000765,2
WBGene00000098,WBPhenotype:0001147,1
WBGene00000098,WBPhenotype:0001403,1
WBGene00000098,WBPhenotype:0001180,1
WBGene00000098,WBPhenotype:0001080,1
WBGene00000098,WBPhenotype:0001130,1
WBGene00000098,WBPhenotype:0000761,1
WBGene00000098,WBPhenotype:0001973,1
WBGene00000098,WBPhenotype:0000120,1
WBGene00000098,WBPhenotype:0000689,1
WBGene00000098,WBPhenotype:0001982,1
WBGene00000098,WBPhenotype:0002501,1
WBGene00000098,WBPhenotype:0001169,1
WBGene00000099,WBPhenotype:0000688,3
WBGene00000099,WBPhenotype:0001038,1
WBGene00000099,WBPhenotype:0000062,1
WBGene00000099,WBPhenotype:0000698,1
WBGene00000099,WBPhenotype:0001351,4
WBGene00000099,WBPhenotype:0002408,2
WBGene00000099,WBPhenotype:0000447,1
WBGene00000099,WBPhenotype:0000050,11
WBGene00000099,WBPhenotype:0000436,2
WBGene00000099,WBPhenotype:0000691,2
WBGene00000099,WBPhenotype:0001378,2
WBGene00000099,WBPhenotype:0000775,3
WBGene00000099,WBPhenotype:0001343,1
WBGene00000099,WBPhenotype:0001875,2
WBGene00000099,WBPhenotype:0001078,1
WBGene00000099,WBPhenotype:0000961,5
WBGene00000099,WBPhenotype:0001370,1
WBGene00000099,WBPhenotype:0000773,4
WBGene00000099,WBPhenotype:0001143,1
WBGene00000099,WBPhenotype:0000040,3
WBGene00000099,WBPhenotype:0001885,5
WBGene00000099,WBPhenotype:0002410,1
WBGene00000099,WBPhenotype:0000120,2
WBGene00000099,WBPhenotype:0001403,3
WBGene00000099,WBPhenotype:0001361,4
WBGene00000099,WBPhenotype:0000154,2
WBGene00000099,WBPhenotype:0001041,3
WBGene00000099,WBPhenotype:0001145,1
WBGene00000099,WBPhenotype:0001675,1
WBGene00000099,WBPhenotype:0000772,1
WBGene00000099,WBPhenotype:0001584,2
WBGene00000099,WBPhenotype:0001156,1
WBGene00000099,WBPhenotype:0000777,2
WBGene00000099,WBPhenotype:0001349,1
WBGene00000099,WBPhenotype:0001100,1
WBGene00000099,WBPhenotype:0000900,1
WBGene00000099,WBPhenotype:0000765,1
WBGene00000099,WBPhenotype:0001130,1
WBGene00000099,WBPhenotype:0001147,1
WBGene00000099,WBPhenotype:0000761,1
WBGene00000099,WBPhenotype:0001743,2
WBGene00000099,WBPhenotype:0000643,1
WBGene00000099,WBPhenotype:0000425,2
WBGene00000099,WBPhenotype:0000372,1
WBGene00000099,WBPhenotype:0000697,1
WBGene00000099,WBPhenotype:0002188,1
WBGene00000099,WBPhenotype:0000812,1
WBGene00000099,WBPhenotype:0001110,1
WBGene00000099,WBPhenotype:0001886,1
WBGene00000099,WBPhenotype:0001102,1
WBGene00000099,WBPhenotype:0001159,1
WBGene00000099,WBPhenotype:0001499,1
WBGene00000100,WBPhenotype:0000274,1
WBGene00000100,WBPhenotype:0000050,3
WBGene00000100,WBPhenotype:0000643,1
WBGene00000100,WBPhenotype:0001276,1
WBGene00000100,WBPhenotype:0000112,1
WBGene00000100,WBPhenotype:0000961,1
WBGene00000100,WBPhenotype:0000700,1
WBGene00000100,WBPhenotype:0002355,1
WBGene00000100,WBPhenotype:0000031,1
WBGene00000100,WBPhenotype:0000691,1
WBGene00000101,WBPhenotype:0001663,2
WBGene00000102,WBPhenotype:0001765,1
WBGene00000102,WBPhenotype:0000481,1
WBGene00000102,WBPhenotype:0002256,1
WBGene00000102,WBPhenotype:0002268,1
WBGene00000102,WBPhenotype:0000731,4
WBGene00000102,WBPhenotype:0000737,1
WBGene00000102,WBPhenotype:0001351,1
WBGene00000102,WBPhenotype:0000315,1
WBGene00000102,WBPhenotype:0001999,4
WBGene00000102,WBPhenotype:0001236,11
WBGene00000102,WBPhenotype:0000135,3
WBGene00000102,WBPhenotype:0001184,3
WBGene00000102,WBPhenotype:0001645,1
WBGene00000102,WBPhenotype:0000308,3
WBGene00000102,WBPhenotype:0000436,2
WBGene00000102,WBPhenotype:0000061,7
WBGene00000102,WBPhenotype:0000128,1
WBGene00000102,WBPhenotype:0001781,1
WBGene00000102,WBPhenotype:0001806,1
WBGene00000102,WBPhenotype:0001817,1
WBGene00000102,WBPhenotype:0004016,1
WBGene00000102,WBPhenotype:0000848,1
WBGene00000102,WBPhenotype:0000136,1
WBGene00000102,WBPhenotype:0001788,1
WBGene00000102,WBPhenotype:0000679,7
WBGene00000102,WBPhenotype:0000119,1
WBGene00000102,WBPhenotype:0000012,6
WBGene00000102,WBPhenotype:0000461,3
WBGene00000102,WBPhenotype:0000120,1
WBGene00000102,WBPhenotype:0000039,2
WBGene00000102,WBPhenotype:0000531,1
WBGene00000102,WBPhenotype:0001889,1
WBGene00000102,WBPhenotype:0000050,1
WBGene00000102,WBPhenotype:0001369,1
WBGene00000102,WBPhenotype:0001180,2
WBGene00000102,WBPhenotype:0001350,1
WBGene00000102,WBPhenotype:0000637,4
WBGene00000102,WBPhenotype:0001014,2
WBGene00000102,WBPhenotype:0001577,1
WBGene00000103,WBPhenotype:0000731,3
WBGene00000103,WBPhenotype:0001184,1
WBGene00000103,WBPhenotype:0000061,4
WBGene00000103,WBPhenotype:0001781,1
WBGene00000103,WBPhenotype:0001999,1
WBGene00000103,WBPhenotype:0001236,10
WBGene00000103,WBPhenotype:0000679,3
WBGene00000103,WBPhenotype:0000012,5
WBGene00000103,WBPhenotype:0001014,2
WBGene00000103,WBPhenotype:0000461,3
WBGene00000103,WBPhenotype:0001351,1
WBGene00000103,WBPhenotype:0000637,1
WBGene00000103,WBPhenotype:0000436,1
WBGene00000104,WBPhenotype:0000097,1
WBGene00000104,WBPhenotype:0000424,1
WBGene00000104,WBPhenotype:0000867,1
WBGene00000104,WBPhenotype:0000935,1
WBGene00000105,WBPhenotype:0000688,4
WBGene00000105,WBPhenotype:0000062,10
WBGene00000105,WBPhenotype:0000438,6
WBGene00000105,WBPhenotype:0000038,9
WBGene00000105,WBPhenotype:0000280,2
WBGene00000105,WBPhenotype:0001171,1
WBGene00000105,WBPhenotype:0000442,1
WBGene00000105,WBPhenotype:0001371,1
WBGene00000105,WBPhenotype:0000032,1
WBGene00000105,WBPhenotype:0001645,1
WBGene00000105,WBPhenotype:0000462,1
WBGene00000105,WBPhenotype:0001228,2
WBGene00000105,WBPhenotype:0001621,1
WBGene00000105,WBPhenotype:0001258,1
WBGene00000105,WBPhenotype:0000154,1
WBGene00000105,WBPhenotype:0000646,2
WBGene00000105,WBPhenotype:0000862,1
WBGene00000105,WBPhenotype:0001779,5
WBGene00000105,WBPhenotype:0000060,1
WBGene00000105,WBPhenotype:0001274,1
WBGene00000105,WBPhenotype:0001412,3
WBGene00000105,WBPhenotype:0000679,2
WBGene00000105,WBPhenotype:0000202,1
WBGene00000105,WBPhenotype:0000054,2
WBGene00000105,WBPhenotype:0000306,1
WBGene00000105,WBPhenotype:0001400,1
WBGene00000105,WBPhenotype:0000643,2
WBGene00000105,WBPhenotype:0000504,1
WBGene00000105,WBPhenotype:0000033,3
WBGene00000105,WBPhenotype:0001595,1
WBGene00000105,WBPhenotype:0000812,1
WBGene00000105,WBPhenotype:0001894,4
WBGene00000105,WBPhenotype:0000113,1
WBGene00000105,WBPhenotype:0000402,1
WBGene00000105,WBPhenotype:0000697,1
WBGene00000105,WBPhenotype:0000050,2
WBGene00000105,WBPhenotype:0002151,1
WBGene00000105,WBPhenotype:0002155,1
WBGene00000105,WBPhenotype:0001405,2
WBGene00000105,WBPhenotype:0000867,1
WBGene00000105,WBPhenotype:0000031,3
WBGene00000105,WBPhenotype:0001887,2
WBGene00000105,WBPhenotype:0000354,1
WBGene00000105,WBPhenotype:0000644,1
WBGene00000105,WBPhenotype:0000220,1
WBGene00000105,WBPhenotype:0001236,1
WBGene00000105,WBPhenotype:0002018,1
WBGene00000105,WBPhenotype:0001794,1
WBGene00000105,WBPhenotype:0000229,1
WBGene00000105,WBPhenotype:0001010,1
WBGene00000105,WBPhenotype:0001636,1
WBGene00000105,WBPhenotype:0000638,1
WBGene00000106,WBPhenotype:0001228,1
WBGene00000106,WBPhenotype:0001274,1
WBGene00000106,WBPhenotype:0001779,2
WBGene00000106,WBPhenotype:0002155,2
WBGene00000106,WBPhenotype:0001171,3
WBGene00000106,WBPhenotype:0001371,1
WBGene00000106,WBPhenotype:0000462,1
WBGene00000106,WBPhenotype:0002153,1
WBGene00000106,WBPhenotype:0001645,2
WBGene00000106,WBPhenotype:0001621,1
WBGene00000106,WBPhenotype:0001412,1
WBGene00000106,WBPhenotype:0000062,4
WBGene00000106,WBPhenotype:0000688,1
WBGene00000106,WBPhenotype:0000050,2
WBGene00000106,WBPhenotype:0001806,1
WBGene00000106,WBPhenotype:0000054,1
WBGene00000106,WBPhenotype:0000467,1
WBGene00000106,WBPhenotype:0000867,1
WBGene00000107,WBPhenotype:0000688,1
WBGene00000107,WBPhenotype:0000062,1
WBGene00000107,WBPhenotype:0001236,3
WBGene00000107,WBPhenotype:0001663,1
WBGene00000107,WBPhenotype:0001184,1
WBGene00000107,WBPhenotype:0000577,1
WBGene00000109,WBPhenotype:0000154,1
WBGene00000109,WBPhenotype:0001944,1
WBGene00000110,WBPhenotype:0000402,13
WBGene00000110,WBPhenotype:0002460,2
WBGene00000110,WBPhenotype:0000060,1
WBGene00000110,WBPhenotype:0001236,6
WBGene00000110,WBPhenotype:0002095,1
WBGene00000110,WBPhenotype:0000689,2
WBGene00000110,WBPhenotype:0001278,1
WBGene00000110,WBPhenotype:0000061,2
WBGene00000110,WBPhenotype:0000054,1
WBGene00000110,WBPhenotype:0000031,2
WBGene00000110,WBPhenotype:0000679,1
WBGene00000110,WBPhenotype:0002094,1
WBGene00000110,WBPhenotype:0000050,1
WBGene00000112,WBPhenotype:0002382,5
WBGene00000112,WBPhenotype:0000031,2
WBGene00000112,WBPhenotype:0000961,1
WBGene00000112,WBPhenotype:0000518,1
WBGene00000112,WBPhenotype:0001278,1
WBGene00000112,WBPhenotype:0000646,1
WBGene00000112,WBPhenotype:0001037,2
WBGene00000112,WBPhenotype:0000679,2
WBGene00000112,WBPhenotype:0000643,2
WBGene00000112,WBPhenotype:0000421,1
WBGene00000112,WBPhenotype:0004017,1
WBGene00000112,WBPhenotype:0002095,1
WBGene00000112,WBPhenotype:0001236,1
WBGene00000112,WBPhenotype:0002107,1
WBGene00000112,WBPhenotype:0001425,1
WBGene00000113,WBPhenotype:0000050,1
WBGene00000113,WBPhenotype:0000643,1
WBGene00000113,WBPhenotype:0000059,1
WBGene00000114,WBPhenotype:0000081,1
WBGene00000114,WBPhenotype:0000867,1
WBGene00000116,WBPhenotype:0000577,1
WBGene00000116,WBPhenotype:0001012,1
WBGene00000116,WBPhenotype:0000338,1
WBGene00000119,WBPhenotype:0001412,1
WBGene00000119,WBPhenotype:0001228,1
WBGene00000120,WBPhenotype:0000643,4
WBGene00000121,WBPhenotype:0001568,1
WBGene00000121,WBPhenotype:0001037,1
WBGene00000121,WBPhenotype:0000643,4
WBGene00000122,WBPhenotype:0000643,4
WBGene00000123,WBPhenotype:0000050,9
WBGene00000123,WBPhenotype:0000688,8
WBGene00000123,WBPhenotype:0000089,12
WBGene00000123,WBPhenotype:0000052,4
WBGene00000123,WBPhenotype:0000081,10
WBGene00000123,WBPhenotype:0001384,3
WBGene00000123,WBPhenotype:0000059,4
WBGene00000123,WBPhenotype:0000867,4
WBGene00000123,WBPhenotype:0000055,1
WBGene00000123,WBPhenotype:0000062,2
WBGene00000123,WBPhenotype:0000154,1
WBGene00000123,WBPhenotype:0000047,1
WBGene00000123,WBPhenotype:0000117,1
WBGene00000123,WBPhenotype:0001585,1
WBGene00000123,WBPhenotype:0001171,1
WBGene00000123,WBPhenotype:0001905,1
WBGene00000123,WBPhenotype:0001383,2
WBGene00000123,WBPhenotype:0000169,1
WBGene00000123,WBPhenotype:0001351,5
WBGene00000123,WBPhenotype:0000032,1
WBGene00000123,WBPhenotype:0001102,1
WBGene00000123,WBPhenotype:0001410,1
WBGene00000123,WBPhenotype:0001375,12
WBGene00000123,WBPhenotype:0000689,1
WBGene00000123,WBPhenotype:0000679,2
WBGene00000123,WBPhenotype:0001495,1
WBGene00000123,WBPhenotype:0001278,4
WBGene00000123,WBPhenotype:0000765,1
WBGene00000123,WBPhenotype:0001504,1
WBGene00000123,WBPhenotype:0000425,1
WBGene00000123,WBPhenotype:0000031,2
WBGene00000123,WBPhenotype:0001408,1
WBGene00000123,WBPhenotype:0000063,1
WBGene00000123,WBPhenotype:0000518,3
WBGene00000123,WBPhenotype:0000048,1
WBGene00000123,WBPhenotype:0001405,1
WBGene00000123,WBPhenotype:0000042,1
WBGene00000123,WBPhenotype:0001896,1
WBGene00000124,WBPhenotype:0000089,1
WBGene00000124,WBPhenotype:0000062,1
WBGene00000124,WBPhenotype:0001019,1
WBGene00000125,WBPhenotype:0000052,1
WBGene00000125,WBPhenotype:0000961,1
WBGene00000126,WBPhenotype:0000961,1
WBGene00000126,WBPhenotype:0000052,1
WBGene00000127,WBPhenotype:0000052,1
WBGene00000128,WBPhenotype:0001278,1
WBGene00000128,WBPhenotype:0000052,1
WBGene00000129,WBPhenotype:0000052,1
WBGene00000130,WBPhenotype:0000052,1
WBGene00000131,WBPhenotype:0001276,1
WBGene00000131,WBPhenotype:0000052,1
WBGene00000132,WBPhenotype:0001276,1
WBGene00000132,WBPhenotype:0001278,1
WBGene00000132,WBPhenotype:0000052,1
WBGene00000134,WBPhenotype:0000061,1
WBGene00000137,WBPhenotype:0001682,1
WBGene00000137,WBPhenotype:0002277,1
WBGene00000137,WBPhenotype:0000531,1
WBGene00000137,WBPhenotype:0001171,1
WBGene00000138,WBPhenotype:0002270,1
WBGene00000138,WBPhenotype:0000222,1
WBGene00000138,WBPhenotype:0000004,1
WBGene00000139,WBPhenotype:0001171,1
WBGene00000140,WBPhenotype:0001345,5
WBGene00000140,WBPhenotype:0001997,6
WBGene00000140,WBPhenotype:0001152,1
WBGene00000140,WBPhenotype:0002069,1
WBGene00000140,WBPhenotype:0000059,2
WBGene00000140,WBPhenotype:0000050,2
WBGene00000140,WBPhenotype:0000031,5
WBGene00000140,WBPhenotype:0000054,6
WBGene00000140,WBPhenotype:0000638,5
WBGene00000142,WBPhenotype:0001969,1
WBGene00000142,WBPhenotype:0001105,1
WBGene00000142,WBPhenotype:0000050,3
WBGene00000142,WBPhenotype:0001956,1
WBGene00000142,WBPhenotype:0000042,1
WBGene00000142,WBPhenotype:0000186,2
WBGene00000142,WBPhenotype:0001083,1
WBGene00000142,WBPhenotype:0000154,1
WBGene00000142,WBPhenotype:0001108,1
WBGene00000142,WBPhenotype:0000059,1
WBGene00000142,WBPhenotype:0001971,1
WBGene00000142,WBPhenotype:0001156,1
WBGene00000142,WBPhenotype:0000688,1
WBGene00000143,WBPhenotype:0000776,4
WBGene00000143,WBPhenotype:0000050,12
WBGene00000143,WBPhenotype:0000697,1
WBGene00000143,WBPhenotype:0000688,1
WBGene00000143,WBPhenotype:0000195,1
WBGene00000143,WBPhenotype:0001944,1
WBGene00000143,WBPhenotype:0000961,1
WBGene00000143,WBPhenotype:0000365,1
WBGene00000143,WBPhenotype:0001425,1
WBGene00000143,WBPhenotype:0001037,1
WBGene00000143,WBPhenotype:0001952,1
WBGene00000144,WBPhenotype:0000059,1
WBGene00000144,WBPhenotype:0000643,1
WBGene00000145,WBPhenotype:0001882,1
WBGene00000145,WBPhenotype:0001355,1
WBGene00000145,WBPhenotype:0001940,1
WBGene00000145,WBPhenotype:0000186,1
WBGene00000145,WBPhenotype:0000050,4
WBGene00000145,WBPhenotype:0001944,1
WBGene00000145,WBPhenotype:0001100,1
WBGene00000145,WBPhenotype:0000469,1
WBGene00000145,WBPhenotype:0000057,1
WBGene00000145,WBPhenotype:0001145,1
WBGene00000145,WBPhenotype:0001982,1
WBGene00000145,WBPhenotype:0000062,1
WBGene00000145,WBPhenotype:0000688,1
WBGene00000145,WBPhenotype:0000776,2
